user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A5847,"['Sharpie Clear View Highlighter Stick, Yellow, 4/Pack (1950746)', 'Scotch Magic Tape, 3/4 x 300-inches-Transparent-3 ct (3105)', 'BAZIC Jumbo Color Paper Clips for School, Home, and Office Organization (50 mm. 100 Per Pack)', 'Sparco 86000 Staple Remover, Color May Vary', 'Pilot Frixion Colors Erasable Marker - 12 Color set /Value set Which Attached the Eraser Only for Friction']","Honey-Can-Do TBL-03540 Portable Laptop Lap Desk with Handle, Mint, 23 L x 16 W x 2.5 H","[968, 974, 61, 303, 17]",1661,"['<a_102><b_146><c_251>', '<a_131><b_210><c_118>', '<a_180><b_42><c_5>', '<a_39><b_115><c_171>', '<a_14><b_108><c_119>']",<a_47><b_207><c_167>
A5847,"['Sharpie Clear View Highlighter Stick, Yellow, 4/Pack (1950746)', 'Scotch Magic Tape, 3/4 x 300-inches-Transparent-3 ct (3105)', 'BAZIC Jumbo Color Paper Clips for School, Home, and Office Organization (50 mm. 100 Per Pack)', 'Sparco 86000 Staple Remover, Color May Vary', 'Pilot Frixion Colors Erasable Marker - 12 Color set /Value set Which Attached the Eraser Only for Friction', 'Honey-Can-Do TBL-03540 Portable Laptop Lap Desk with Handle, Mint, 23 L x 16 W x 2.5 H']","Premium Poly Envelope with Velcro Closure-5pc Mix Colors Set, Letter /A4 Size-translucent","[968, 974, 61, 303, 17, 1661]",2912,"['<a_102><b_146><c_251>', '<a_131><b_210><c_118>', '<a_180><b_42><c_5>', '<a_39><b_115><c_171>', '<a_14><b_108><c_119>', '<a_47><b_207><c_167>']",<a_118><b_244><c_243>
A5914,"['Pendaflex Letter Size File Folders with InfoPocket (Pack of 30)', 'Pilot EasyTouch Ball Point Stick Pens, Fine Point, Black Ink, Dozen Box (32001)', 'Epson T124120-S DURABrite Ultra Black Moderate Capacity Cartridge Ink', 'AmazonBasics Clear Sheet Protectors - Letter Size (100 Pack)']","Scotch Thermal Laminating Pouches, 8.9 x 11.4-Inches, 3 mil thick, 20-Pack (TP3854-20), Clear","[794, 3115, 2470, 506]",215,"['<a_187><b_140><c_200>', '<a_3><b_68><c_127>', '<a_77><b_242><c_3>', '<a_204><b_3><c_54>']",<a_76><b_169><c_159>
A5998,"['me & my BIG ideas Create 365 The Happy Planner, Hello Life, Jul 2016 - Dec 2017']",Krylon K07020007 10.25-Ounce Easy Tack Repositionable Adhesive Spray,[3356],1800,['<a_84><b_130><c_80>'],<a_242><b_199><c_227>
A5998,"['me & my BIG ideas Create 365 The Happy Planner, Hello Life, Jul 2016 - Dec 2017', 'Krylon K07020007 10.25-Ounce Easy Tack Repositionable Adhesive Spray']",Quik Cart Two-Wheeled Collapsible Handcart with Yellow Lid Rolling Utility Cart with seat heavy duty lightweight,"[3356, 1800]",2571,"['<a_84><b_130><c_80>', '<a_242><b_199><c_227>']",<a_232><b_138><c_97>
A5998,"['me & my BIG ideas Create 365 The Happy Planner, Hello Life, Jul 2016 - Dec 2017', 'Krylon K07020007 10.25-Ounce Easy Tack Repositionable Adhesive Spray', 'Quik Cart Two-Wheeled Collapsible Handcart with Yellow Lid Rolling Utility Cart with seat heavy duty lightweight']","Tombow 56167 Dual Brush Pen Art Markers, Primary, 10-Pack. Blendable, Brush and Fine Tip Markers","[3356, 1800, 2571]",1586,"['<a_84><b_130><c_80>', '<a_242><b_199><c_227>', '<a_232><b_138><c_97>']",<a_116><b_76><c_29>
A5998,"['me & my BIG ideas Create 365 The Happy Planner, Hello Life, Jul 2016 - Dec 2017', 'Krylon K07020007 10.25-Ounce Easy Tack Repositionable Adhesive Spray', 'Quik Cart Two-Wheeled Collapsible Handcart with Yellow Lid Rolling Utility Cart with seat heavy duty lightweight', 'Tombow 56167 Dual Brush Pen Art Markers, Primary, 10-Pack. Blendable, Brush and Fine Tip Markers']","Sharpie Brush Tip Permanent Markers, 8 Colored Markers (1810703)","[3356, 1800, 2571, 1586]",1020,"['<a_84><b_130><c_80>', '<a_242><b_199><c_227>', '<a_232><b_138><c_97>', '<a_116><b_76><c_29>']",<a_102><b_102><c_31>
A6094,"['Vaultz 3D Lenticular Locking Pencil Box, 5.5 x 8.25 x 2.5 Inches, Sharks (VZ00292)', 'Vaultz 3D Lenticular Locking Pencil Box, 5.5 x 8.25 x 2.5 Inches, Butterflies (VZ00291)', 'AmazonBasics Ballpoint Pens 1.0mm - Pack of 100', 'mDesign Over The Door Fabric Office Supplies Storage Organizer for Notebooks, Planners, File Folders - 4 Pockets, Gray']","Pendaflex Speedframe Hanging Folder Frame, 1 per Box,(450EE)","[102, 103, 1226, 2057]",2576,"['<a_235><b_78><c_66>', '<a_235><b_78><c_230>', '<a_166><b_229><c_106>', '<a_99><b_40><c_234>']",<a_177><b_187><c_161>
A6094,"['Vaultz 3D Lenticular Locking Pencil Box, 5.5 x 8.25 x 2.5 Inches, Sharks (VZ00292)', 'Vaultz 3D Lenticular Locking Pencil Box, 5.5 x 8.25 x 2.5 Inches, Butterflies (VZ00291)', 'AmazonBasics Ballpoint Pens 1.0mm - Pack of 100', 'mDesign Over The Door Fabric Office Supplies Storage Organizer for Notebooks, Planners, File Folders - 4 Pockets, Gray', 'Pendaflex Speedframe Hanging Folder Frame, 1 per Box,(450EE)']","Swingline Stapler, Optima 40, Compact Desktop Stapler, 40 Sheet Capacity, Low Force, Orange/Silver/Black (87842)","[102, 103, 1226, 2057, 2576]",1044,"['<a_235><b_78><c_66>', '<a_235><b_78><c_230>', '<a_166><b_229><c_106>', '<a_99><b_40><c_234>', '<a_177><b_187><c_161>']",<a_39><b_186><c_161>
A6448,"['Paper Mate 70644 Point Guard Flair Porous Point Stick Pen, Assorted Colors, Medium, 16-Count', 'Paper Mate 1928607 Flair Porous-Point Felt Tip Pen, Medium Tip, Limited Edition Tropical Vacation Colors, 16-Count', 'BIC Color Collection by Conte Felt Pen, Assorted Colors, 20-Count']","Avery Durable View Binder, 1 Inch Slant Rings, 220-Sheet Capacity, DuraHinge, Blue (17014)","[6, 9, 278]",3275,"['<a_255><b_143><c_113>', '<a_255><b_143><c_164>', '<a_116><b_36><c_161>']",<a_18><b_72><c_34>
A7010,"['Mead Organizher My Week Canvas Planner July 2016 - June 2017, Floral Design (38827)', ""Because of You Father's Day Card with Foil""]","Avery Durable View Binder, 1 Inch Slant Rings, 220-Sheet Capacity, DuraHinge, Blue (17014)","[165, 2012]",3275,"['<a_212><b_83><c_6>', '<a_74><b_140><c_126>']",<a_18><b_72><c_34>
A7373,"['Pilot Color Mechanical Pencil ENO, 0.7mm, Blue (HCR-12R-L7)']","Pilot Color Mechanical Pencil Eno, 0.7mm, Green (HCR-12R-G7)",[2716],2717,['<a_160><b_119><c_61>'],<a_160><b_119><c_163>
A7373,"['Pilot Color Mechanical Pencil ENO, 0.7mm, Blue (HCR-12R-L7)', 'Pilot Color Mechanical Pencil Eno, 0.7mm, Green (HCR-12R-G7)']","Pilot Color Mechanical Pencil ENO, 0.7mm, Blue (HCR-12R-L7)","[2716, 2717]",2716,"['<a_160><b_119><c_61>', '<a_160><b_119><c_163>']",<a_160><b_119><c_61>
A7373,"['Pilot Color Mechanical Pencil ENO, 0.7mm, Blue (HCR-12R-L7)', 'Pilot Color Mechanical Pencil Eno, 0.7mm, Green (HCR-12R-G7)', 'Pilot Color Mechanical Pencil ENO, 0.7mm, Blue (HCR-12R-L7)']","Pilot Color Mechanical Pencil Eno, 0.7mm, Green (HCR-12R-G7)","[2716, 2717, 2716]",2717,"['<a_160><b_119><c_61>', '<a_160><b_119><c_163>', '<a_160><b_119><c_61>']",<a_160><b_119><c_163>
A7690,"['GOOACC 709 Mounting Kit-Dual Lock Tape-2 Sets of Peel-and-Stick EZ Pass/SunPass Adhesive Strips with Alcohol Prep Pad', 'Accuteck DreamRed 86 Lbs Digital Postal Scale Shipping Scale Postage With USB&AC Adapter, Limited Edition']","HP F0V69A#B1H Envy 4520 Wireless All-in-One Photo Printer with Mobile Printing, Instant Ink Ready (F0V69A)","[572, 1836]",1097,"['<a_202><b_126><c_227>', '<a_20><b_245><c_36>']",<a_106><b_200><c_11>
A8025,"['OBi200 1-Port VoIP Phone Adapter with Google Voice and Fax Support for Home and SOHO Phone Service', 'AT&T CL2940 Corded Phone with Caller ID/Call waiting, Speakerphone, XL Tilt Display, XL Buttons & Audio Assist Volume Boost', 'AmazonBasics 8-Sheet Strip-Cut Paper, CD, and Credit Card Shredder']","AmazonBasics 92 Bright Multipurpose Copy Paper - 8.5 x 11 Inches, 1 Ream (500 Sheets)","[2030, 766, 171]",234,"['<a_253><b_76><c_162>', '<a_162><b_229><c_220>', '<a_204><b_229><c_0>']",<a_204><b_19><c_159>
A8173,"['Mead Cambridge Meeting Notebook / Journal, 11"" x 9"", Legal Ruled, 80 Casebound Sheets, Teal (49550)', 'Parker Jotter Ballpoint Pen, Bond Street Black with Chrome Trim, Medium Point, Blue Ink, Gift Box', ""American Greetings Moms Mother's Day Card With Keepsake Bookmark""]",American Greetings Funny Flash Mob Birthday Card,"[178, 725, 185]",2597,"['<a_101><b_191><c_149>', '<a_248><b_235><c_63>', '<a_74><b_140><c_59>']",<a_74><b_250><c_200>
A8316,"['Quartet Glass Dry Erase Board, Whiteboard / White Board, Magnetic, 17""x 17"", Frameless, Red (1717RGB)', 'Five Star 4-Pocket Folders, Folders with Pockets, Assorted Colors, 4 Pack (73274)', 'Breeze Point A99509 Fabric Memo & Photo Board/Bulletin Board with Ribbons, 15.75"" x 11.75"", Off-White/Metallic Bronze Ribbon', ""Sentimental Love Letter Father's Day Card for Husband""]","BIC Magic Marker Brand Dry Erase Marker, Tank Style, Chisel Tip, Assorted Colors, 24-Count","[1554, 163, 275, 267]",172,"['<a_178><b_195><c_75>', '<a_187><b_130><c_117>', '<a_81><b_170><c_56>', '<a_74><b_204><c_45>']",<a_102><b_49><c_2>
A45,"['Valuemailers 2.5 Mil Poly Mailers Envelopes Bags, 10x13-inch, 100 Bags, White']",Colorful Chalkboard EZ Letters,[261],253,['<a_204><b_205><c_25>'],<a_178><b_245><c_71>
A45,"['Valuemailers 2.5 Mil Poly Mailers Envelopes Bags, 10x13-inch, 100 Bags, White', 'Colorful Chalkboard EZ Letters']","Wausau 21289 Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb / 89 gsm, &ldquo;Happy&rdquo; 5-Color Assortment, 500 Sheets","[261, 253]",262,"['<a_204><b_205><c_25>', '<a_178><b_245><c_71>']",<a_67><b_19><c_3>
A1193,"['HP ENVY 4500 Wireless All-in-One Color Photo Printer, HP Instant Ink & Amazon Dash Replenishment ready (A9T80A)', 'HP Printer Paper, Multipurpose20, 8.5 x 11, 20lb, 96 Bright, 500 Sheets / 1 Ream (112000R) Made In The USA', 'Universal 00464 64-Size Rubber Bands (88 per Pack)', 'HP 61 Black Ink Cartridge (CH561WN), 2 Ink Cartridges (CZ073FN) for HP Deskjet']","HP CZ074FN#140 61 Tri-color Ink Cartridge (CH562WN), 2 Ink Cartridges","[1298, 352, 959, 566]",2442,"['<a_106><b_157><c_117>', '<a_135><b_119><c_76>', '<a_23><b_229><c_157>', '<a_60><b_93><c_183>']",<a_60><b_203><c_20>
A1386,"['Rolodex - Eldon Mesh Collection Side-Load Double Tray with Hanging File, Black (22191)']","Avery Hi-Liters, Smear Safe Ink, Chisel Tip, Non-Toxic, 6 Pen Style Highlighters, Assorted Colors (23565)",[373],2089,['<a_66><b_205><c_214>'],<a_14><b_173><c_130>
A1386,"['Rolodex - Eldon Mesh Collection Side-Load Double Tray with Hanging File, Black (22191)', 'Avery Hi-Liters, Smear Safe Ink, Chisel Tip, Non-Toxic, 6 Pen Style Highlighters, Assorted Colors (23565)']",Noodlers Ink 3 Oz Bad Belted Kingfisher,"[373, 2089]",2600,"['<a_66><b_205><c_214>', '<a_14><b_173><c_130>']",<a_11><b_7><c_24>
A1386,"['Rolodex - Eldon Mesh Collection Side-Load Double Tray with Hanging File, Black (22191)', 'Avery Hi-Liters, Smear Safe Ink, Chisel Tip, Non-Toxic, 6 Pen Style Highlighters, Assorted Colors (23565)', 'Noodlers Ink 3 Oz Bad Belted Kingfisher']","Calculator, Helect Standard Function Desktop Calculator - H1001","[373, 2089, 2600]",759,"['<a_66><b_205><c_214>', '<a_14><b_173><c_130>', '<a_11><b_7><c_24>']",<a_183><b_18><c_210>
A1386,"['Rolodex - Eldon Mesh Collection Side-Load Double Tray with Hanging File, Black (22191)', 'Avery Hi-Liters, Smear Safe Ink, Chisel Tip, Non-Toxic, 6 Pen Style Highlighters, Assorted Colors (23565)', 'Noodlers Ink 3 Oz Bad Belted Kingfisher', 'Calculator, Helect Standard Function Desktop Calculator - H1001']","Noodler's Fountain Ink, 1 oz Bottle, Luxury Blue Eternal (19180)","[373, 2089, 2600, 759]",2601,"['<a_66><b_205><c_214>', '<a_14><b_173><c_130>', '<a_11><b_7><c_24>', '<a_183><b_18><c_210>']",<a_11><b_73><c_45>
A2187,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)']","Columbian Manila Envelopes, 9 x 12 Inch, Grip Seal, Mailing Envelopes, 100 Per Box (CO922)",[38],736,['<a_67><b_19><c_0>'],<a_118><b_229><c_56>
A2187,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', 'Columbian Manila Envelopes, 9 x 12 Inch, Grip Seal, Mailing Envelopes, 100 Per Box (CO922)']","Pentel Hi-polymer Block Eraser, Large, 3 Pack, White (ZEH10BP3-K6)","[38, 736]",401,"['<a_67><b_19><c_0>', '<a_118><b_229><c_56>']",<a_195><b_55><c_77>
A2187,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', 'Columbian Manila Envelopes, 9 x 12 Inch, Grip Seal, Mailing Envelopes, 100 Per Box (CO922)', 'Pentel Hi-polymer Block Eraser, Large, 3 Pack, White (ZEH10BP3-K6)']","Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)","[38, 736, 401]",198,"['<a_67><b_19><c_0>', '<a_118><b_229><c_56>', '<a_195><b_55><c_77>']",<a_67><b_19><c_147>
A2187,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', 'Columbian Manila Envelopes, 9 x 12 Inch, Grip Seal, Mailing Envelopes, 100 Per Box (CO922)', 'Pentel Hi-polymer Block Eraser, Large, 3 Pack, White (ZEH10BP3-K6)', 'Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)']","Astrobrights Colored Cardstock, 8.5&rdquo; x 11&rdquo;, 65 lb/176 gsm, Terrestrial Teal, 250 Sheets (21855)","[38, 736, 401, 198]",43,"['<a_67><b_19><c_0>', '<a_118><b_229><c_56>', '<a_195><b_55><c_77>', '<a_67><b_19><c_147>']",<a_67><b_93><c_205>
A2187,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', 'Columbian Manila Envelopes, 9 x 12 Inch, Grip Seal, Mailing Envelopes, 100 Per Box (CO922)', 'Pentel Hi-polymer Block Eraser, Large, 3 Pack, White (ZEH10BP3-K6)', 'Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)', 'Astrobrights Colored Cardstock, 8.5&rdquo; x 11&rdquo;, 65 lb/176 gsm, Terrestrial Teal, 250 Sheets (21855)']",BAZIC 20 Ct. Mechanical Pencil Leads. 0.7 mm Lead Refill for Automatic Pencils (8/pack),"[38, 736, 401, 198, 43]",3003,"['<a_67><b_19><c_0>', '<a_118><b_229><c_56>', '<a_195><b_55><c_77>', '<a_67><b_19><c_147>', '<a_67><b_93><c_205>']",<a_216><b_208><c_215>
A2187,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', 'Columbian Manila Envelopes, 9 x 12 Inch, Grip Seal, Mailing Envelopes, 100 Per Box (CO922)', 'Pentel Hi-polymer Block Eraser, Large, 3 Pack, White (ZEH10BP3-K6)', 'Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)', 'Astrobrights Colored Cardstock, 8.5&rdquo; x 11&rdquo;, 65 lb/176 gsm, Terrestrial Teal, 250 Sheets (21855)', 'BAZIC 20 Ct. Mechanical Pencil Leads. 0.7 mm Lead Refill for Automatic Pencils (8/pack)']","U Brands Push Pins, Clear Plastic Head, Steel Point, 200-Count","[38, 736, 401, 198, 43, 3003]",1003,"['<a_67><b_19><c_0>', '<a_118><b_229><c_56>', '<a_195><b_55><c_77>', '<a_67><b_19><c_147>', '<a_67><b_93><c_205>', '<a_216><b_208><c_215>']",<a_31><b_181><c_140>
A2187,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', 'Columbian Manila Envelopes, 9 x 12 Inch, Grip Seal, Mailing Envelopes, 100 Per Box (CO922)', 'Pentel Hi-polymer Block Eraser, Large, 3 Pack, White (ZEH10BP3-K6)', 'Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)', 'Astrobrights Colored Cardstock, 8.5&rdquo; x 11&rdquo;, 65 lb/176 gsm, Terrestrial Teal, 250 Sheets (21855)', 'BAZIC 20 Ct. Mechanical Pencil Leads. 0.7 mm Lead Refill for Automatic Pencils (8/pack)', 'U Brands Push Pins, Clear Plastic Head, Steel Point, 200-Count']","AmazonBasics AMZ92W #9 Double Window Envelopes, White, 500 ct","[38, 736, 401, 198, 43, 3003, 1003]",2297,"['<a_67><b_19><c_0>', '<a_118><b_229><c_56>', '<a_195><b_55><c_77>', '<a_67><b_19><c_147>', '<a_67><b_93><c_205>', '<a_216><b_208><c_215>', '<a_31><b_181><c_140>']",<a_204><b_144><c_254>
A2187,"['Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb/89 gsm, Lunar Blue, 500 Sheets (21528)', 'Columbian Manila Envelopes, 9 x 12 Inch, Grip Seal, Mailing Envelopes, 100 Per Box (CO922)', 'Pentel Hi-polymer Block Eraser, Large, 3 Pack, White (ZEH10BP3-K6)', 'Astrobrights Color Paper, 8.5"" x 11"", 24 lb/89 gsm, Terra Green, 250 Sheets (21788)', 'Astrobrights Colored Cardstock, 8.5&rdquo; x 11&rdquo;, 65 lb/176 gsm, Terrestrial Teal, 250 Sheets (21855)', 'BAZIC 20 Ct. Mechanical Pencil Leads. 0.7 mm Lead Refill for Automatic Pencils (8/pack)', 'U Brands Push Pins, Clear Plastic Head, Steel Point, 200-Count', 'AmazonBasics AMZ92W #9 Double Window Envelopes, White, 500 ct']","AmazonBasics Manila File Folders with Fasteners - Letter Size, 50-Pack","[38, 736, 401, 198, 43, 3003, 1003, 2297]",2014,"['<a_67><b_19><c_0>', '<a_118><b_229><c_56>', '<a_195><b_55><c_77>', '<a_67><b_19><c_147>', '<a_67><b_93><c_205>', '<a_216><b_208><c_215>', '<a_31><b_181><c_140>', '<a_204><b_144><c_254>']",<a_204><b_45><c_63>
A2304,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count', 'EXPO 1921062 Low-Odor Dry Erase Markers, Fine Tip, Black, 36-Count', 'Jancosta Business Padfolio Portfolio with Letter Size Writing Notepads (New Black)', 'Wausau 21289 Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb / 89 gsm, &ldquo;Happy&rdquo; 5-Color Assortment, 500 Sheets', 'Columbian Clasp Envelopes, 6 x 9 Inches, Brown Kraft, 100 Per Box (CO955)']","Case-it Mighty Zip Tab 3-Inch Zipper Binder, Red, D-146-RED","[206, 207, 89, 262, 2041]",1477,"['<a_178><b_37><c_247>', '<a_178><b_37><c_7>', '<a_197><b_251><c_239>', '<a_67><b_19><c_3>', '<a_118><b_211><c_251>']",<a_18><b_185><c_154>
A2304,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count', 'EXPO 1921062 Low-Odor Dry Erase Markers, Fine Tip, Black, 36-Count', 'Jancosta Business Padfolio Portfolio with Letter Size Writing Notepads (New Black)', 'Wausau 21289 Astrobrights Color Paper, 8.5&rdquo; x 11&rdquo;, 24 lb / 89 gsm, &ldquo;Happy&rdquo; 5-Color Assortment, 500 Sheets', 'Columbian Clasp Envelopes, 6 x 9 Inches, Brown Kraft, 100 Per Box (CO955)', 'Case-it Mighty Zip Tab 3-Inch Zipper Binder, Red, D-146-RED']",(Colors may Vary),"[206, 207, 89, 262, 2041, 1477]",2497,"['<a_178><b_37><c_247>', '<a_178><b_37><c_7>', '<a_197><b_251><c_239>', '<a_67><b_19><c_3>', '<a_118><b_211><c_251>', '<a_18><b_185><c_154>']",<a_192><b_190><c_51>
A2863,"['Uni Mechanical Pencil, Kuru Toga with Alpha Gel Grip, 0.5mm Lead, Turquoise (M5858GG1P.71)', 'Uni Mechanical Pencil, Kuru Toga Roulette Model 0.5mm, Gun Metallic (M510171P.43)', 'Pilot BKHDF1SF-B Dr. Grip 4+1, 4 Color 0.7 mm Ballpoint Multi Pen & 0.5 mm Pencil - Black Body', 'Pilot G2 Gel Ink Refill, 2-Pack for Rolling Ball Pens, Fine Point, Black Ink (77240)', 'Pentel ZE21BP3K6 Clic Eraser Pencil-Style Grip Eraser, Assorted (Pack of 3)', 'Pentel Graph Gear 1000 Pen, 0.5mm (PG1015)', 'Pentel Graph Gear 1000 Pen, 0.5mm (PG1015)']","rOtring 1854231 800 Retractable Mechanical Pencil, 0.7 mm, Black Barrel","[2325, 87, 2504, 621, 805, 907, 907]",3196,"['<a_160><b_64><c_162>', '<a_160><b_64><c_64>', '<a_3><b_153><c_43>', '<a_11><b_157><c_252>', '<a_195><b_214><c_43>', '<a_160><b_50><c_89>', '<a_160><b_50><c_89>']",<a_216><b_129><c_29>
A2863,"['Uni Mechanical Pencil, Kuru Toga with Alpha Gel Grip, 0.5mm Lead, Turquoise (M5858GG1P.71)', 'Uni Mechanical Pencil, Kuru Toga Roulette Model 0.5mm, Gun Metallic (M510171P.43)', 'Pilot BKHDF1SF-B Dr. Grip 4+1, 4 Color 0.7 mm Ballpoint Multi Pen & 0.5 mm Pencil - Black Body', 'Pilot G2 Gel Ink Refill, 2-Pack for Rolling Ball Pens, Fine Point, Black Ink (77240)', 'Pentel ZE21BP3K6 Clic Eraser Pencil-Style Grip Eraser, Assorted (Pack of 3)', 'Pentel Graph Gear 1000 Pen, 0.5mm (PG1015)', 'Pentel Graph Gear 1000 Pen, 0.5mm (PG1015)', 'rOtring 1854231 800 Retractable Mechanical Pencil, 0.7 mm, Black Barrel']",rOtring 600 0.5mm Silver Barrel Mechanical Pencil (1904445),"[2325, 87, 2504, 621, 805, 907, 907, 3196]",881,"['<a_160><b_64><c_162>', '<a_160><b_64><c_64>', '<a_3><b_153><c_43>', '<a_11><b_157><c_252>', '<a_195><b_214><c_43>', '<a_160><b_50><c_89>', '<a_160><b_50><c_89>', '<a_216><b_129><c_29>']",<a_216><b_129><c_255>
A3423,"['All-In-One Desk Organizer & Docking Station/Stand for iPad/iPhone/Tablets/Smartphones with 3 USB ports', 'iPoint Heavy Duty School Sharpener', 'Avery Sticker Project Paper, Repositionable Adhesive, Matte Clear, 8-1/2"" x 11"", 3 Labels (53203) (Packaging may vary)', 'Avery Sticker Project Paper, Repositionable Adhesive, Matte Clear, 8-1/2"" x 11"", 3 Labels (53203) (Packaging may vary)', 'Avery Sticker Project Paper, Repositionable Adhesive, Matte Clear, 8-1/2"" x 11"", 3 Labels (53203) (Packaging may vary)', 'Avery Sticker Project Paper, Repositionable Adhesive, Matte Clear, 8-1/2"" x 11"", 3 Labels (53203) (Packaging may vary)']","Elmer's Liquid School Glue, Washable, 7.625 Ounces, 1 Count","[1793, 3295, 268, 268, 268, 268]",1338,"['<a_47><b_246><c_60>', '<a_184><b_209><c_93>', '<a_170><b_68><c_124>', '<a_170><b_68><c_124>', '<a_170><b_68><c_124>', '<a_170><b_68><c_124>']",<a_242><b_126><c_204>
A3930,"['Prismacolor 73201 Magic Rub Vinyl Drafting Erasers, 12-Count', 'Artlicious - 120 Premium Distinct Colored Pencils for Adult Coloring Books - Bonus Sharpener - Color Names on Pencils']",Colore Colored Pencils 72 Premium Pre-Sharpened Color Pencil Set,"[136, 2719]",292,"['<a_195><b_116><c_163>', '<a_116><b_69><c_141>']",<a_116><b_9><c_226>
A4260,"['Paper Mate Liquid Paper Correction Pen, 7 ml, 2 Count', 'Pentel Presto! Jumbo Correction Pen, Fine Point, Metal Tip, Box of 12 (ZL31-W)', 'Alliance Rubber Bands Assorted Dimensions 227G/Approx. 400 Rubber Bands, Multi Color, 1/2 lb', '10 Pack Large Print Low Vision Checkbook Transaction Register 2018-2019-2020 Calendars']","Crafter's Companion The Ultimate Marker Empty Storage Pack, 6/Pack","[2594, 3236, 2133, 1792]",2988,"['<a_14><b_154><c_146>', '<a_14><b_175><c_234>', '<a_23><b_226><c_63>', '<a_212><b_178><c_240>']",<a_180><b_145><c_122>
A5028,['Waterman Charleston Black GT Fine Point Fountain Pen - 30046'],"Pilot Vanishing Point Collection Retractable Fountain Pen, Blue with Rhodium Accents, Blue Ink, Fine Nib (60143)",[130],3092,['<a_230><b_78><c_174>'],<a_3><b_208><c_81>
A5028,"['Waterman Charleston Black GT Fine Point Fountain Pen - 30046', 'Pilot Vanishing Point Collection Retractable Fountain Pen, Blue with Rhodium Accents, Blue Ink, Fine Nib (60143)']",Noodlers Ink 3 Oz Borealis Black,"[130, 3092]",311,"['<a_230><b_78><c_174>', '<a_3><b_208><c_81>']",<a_53><b_0><c_101>
A5028,"['Waterman Charleston Black GT Fine Point Fountain Pen - 30046', 'Pilot Vanishing Point Collection Retractable Fountain Pen, Blue with Rhodium Accents, Blue Ink, Fine Nib (60143)', 'Noodlers Ink 3 Oz Borealis Black']","LAMY 2000 Fountain Pen, Black, Extra-Fine Nib (L01EF)","[130, 3092, 311]",400,"['<a_230><b_78><c_174>', '<a_3><b_208><c_81>', '<a_53><b_0><c_101>']",<a_230><b_140><c_174>
A5028,"['Waterman Charleston Black GT Fine Point Fountain Pen - 30046', 'Pilot Vanishing Point Collection Retractable Fountain Pen, Blue with Rhodium Accents, Blue Ink, Fine Nib (60143)', 'Noodlers Ink 3 Oz Borealis Black', 'LAMY 2000 Fountain Pen, Black, Extra-Fine Nib (L01EF)']",Noodlers Ink 3 Oz Polar Blue Eternal,"[130, 3092, 311, 400]",3425,"['<a_230><b_78><c_174>', '<a_3><b_208><c_81>', '<a_53><b_0><c_101>', '<a_230><b_140><c_174>']",<a_11><b_162><c_202>
A5028,"['Waterman Charleston Black GT Fine Point Fountain Pen - 30046', 'Pilot Vanishing Point Collection Retractable Fountain Pen, Blue with Rhodium Accents, Blue Ink, Fine Nib (60143)', 'Noodlers Ink 3 Oz Borealis Black', 'LAMY 2000 Fountain Pen, Black, Extra-Fine Nib (L01EF)', 'Noodlers Ink 3 Oz Polar Blue Eternal']","Noodler's Fountain Ink, 3 oz Bottle, Habannero (19021)","[130, 3092, 311, 400, 3425]",312,"['<a_230><b_78><c_174>', '<a_3><b_208><c_81>', '<a_53><b_0><c_101>', '<a_230><b_140><c_174>', '<a_11><b_162><c_202>']",<a_11><b_33><c_192>
