user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A337,"['Scott Rags In A Box 75260, White, 200 Shop Towels/Box, 8 Boxes/Case', 'Eagle F-15 HDPE 10"" Poly Funnel For Metal Type I Safety Cans, 4"" Height, 8"" Width, 9"" Length', 'Fluke 1AC-A1-II VoltAlert Non-Contact Voltage Tester']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[1217, 536, 206]",182,"['<a_210><b_177><c_168>', '<a_44><b_119><c_9>', '<a_36><b_4><c_7>']",<a_107><b_93><c_0>
A337,"['Scott Rags In A Box 75260, White, 200 Shop Towels/Box, 8 Boxes/Case', 'Eagle F-15 HDPE 10"" Poly Funnel For Metal Type I Safety Cans, 4"" Height, 8"" Width, 9"" Length', 'Fluke 1AC-A1-II VoltAlert Non-Contact Voltage Tester', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",Signstek 3 1/2 6802 II Dual Channel Digital Thermometer -58&deg;F~1022&deg;F(-50~1300&deg;C) with 2 K-Type Thermocouple Sensor Probe,"[1217, 536, 206, 182]",866,"['<a_210><b_177><c_168>', '<a_44><b_119><c_9>', '<a_36><b_4><c_7>', '<a_107><b_93><c_0>']",<a_211><b_155><c_124>
A451,"['3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Primacare DS-9290-BK Classic Series Adult Dual-Head Stethoscope, 22"" PVC Tubing Length, Black', 'DEWALT DW8424B5 4-1/2-Inch by 0.045-Inch Metal Cutting Wheel, 7/8-Inch Arbor, 5-Pack', 'DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack', 'Steel Flat Washer, Plain Finish, ASME B18.22.1, 1/4"" Screw Size, 9/32"" ID, 5/8"" OD, 0.065"" Thick (Pack of 100)', 'Hillman 1/4-20 C NEX 150003 Coarse Thread Hex Nuts, 1/4 X 20-Inch, 100-Pack, Steel', 'Drill America DWTSMT15X1.5 HSS Metric Tap, Special Size, M15 x 1.5', 'HHIP 1012-2528 1/4-28NF H3 4 Flute HSS Taper Hand Tap', 'Hillman 290042 Fender Zinc Washer, 1/2-Inch x 2-Inch, 100 Piece']",J-B Weld 50112 ClearWeld Quick-Setting Epoxy Syringe - Dries Clear - 25 ml,"[221, 130, 1467, 1048, 831, 485, 1468, 1171, 411, 933]",1098,"['<a_202><b_218><c_58>', '<a_202><b_52><c_171>', '<a_180><b_159><c_179>', '<a_193><b_42><c_10>', '<a_193><b_42><c_1>', '<a_224><b_209><c_7>', '<a_224><b_77><c_86>', '<a_224><b_109><c_0>', '<a_224><b_208><c_29>', '<a_224><b_209><c_237>']",<a_165><b_159><c_154>
A1259,['Extech 480172 AC Line Splitter'],Amprobe TL35B Test Leads with Alligator Clips,[782],715,['<a_36><b_236><c_163>'],<a_211><b_68><c_182>
A1321,"['Loctite 242 Threadlocker Blue 50 ml', 'Loctite 242 Threadlocker Blue 50 ml', 'Break-Free CLP-2 Cleaner Lubricant Preservative 4 oz (113.4 gram) Aerosol', 'Loctite 234796-6 Super Glue Liquid, 10g Longneck Bottles (Case of 6)', 'Sparco Sealing Tape Transparent Heavy Duty, 48mm x 50m, 6 Rolls (60041)']","Sound Decibel Meter, GoerTek Digital Mini Sound Pressure Level Meter, Audio Noise Measurement 30-130dBA,MAX/MIN Hold,Auto Backlight Display-3AAA Battery Includedd (GM1352)","[1401, 1401, 141, 924, 1210]",2054,"['<a_165><b_151><c_62>', '<a_165><b_151><c_62>', '<a_173><b_23><c_3>', '<a_165><b_210><c_215>', '<a_202><b_46><c_193>']",<a_158><b_165><c_7>
A2190,"['ProMag Flexible Round Magnets, 0.5-Inch, 50-Pack, 457450', 'Nicholson File and Rasp Cleaner, 10"" Length (Pack of 1)', 'PneumaticPlus Mini Brass Ball Valves, Male X Female, 600 CWP 150 WSP (1/8"" NPT)', '360 Brass Round Rod, Unpolished (Mill) Finish, H02 Temper, ASTM B16, 0.25"" Diameter, 36"" Length', '360 Brass Round Rod, Unpolished (Mill) Finish, H02 Temper, ASTM B16, 0.1875"" Diameter, 72"" Length', 'TEKTON 7609 Telescoping Lighted Inspection Mirror', '4"" x 6"" 4 Mil (Heavy Duty) Plymor Brand Zipper Reclosable Storage Bags, DispenserBag Pack of 100', 'W1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, 0.0625"" Diameter, 36"" Length', 'RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)']",J-B Weld 8276 KwikWeld Quick Setting Steel Reinforced Epoxy - 2 oz.,"[527, 510, 1766, 1124, 1126, 998, 723, 67, 56]",326,"['<a_251><b_29><c_100>', '<a_193><b_240><c_248>', '<a_108><b_217><c_207>', '<a_17><b_120><c_143>', '<a_17><b_217><c_93>', '<a_180><b_116><c_95>', '<a_210><b_219><c_140>', '<a_17><b_36><c_247>', '<a_87><b_242><c_131>']",<a_165><b_59><c_20>
A2480,"['5 Inch 1500 Grit High Performance Hook and Loop Wet / Dry Film Sanding Discs, 10 Pack', '3M 03142 5"" Backed Adhesive Disc Pad', 'LeHigh Crawford 32-Piece Locking Peg Hook Assortment #1832A', 'Dorman Hardware 4-9771 Pliers Holders, 4-Pack', 'Dorman Hardware 4-9833 Peggable Screwdriver Holder']","Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack","[1922, 1591, 1990, 1515, 2548]",465,"['<a_68><b_137><c_112>', '<a_68><b_214><c_87>', '<a_71><b_188><c_152>', '<a_71><b_67><c_24>', '<a_159><b_44><c_140>']",<a_71><b_122><c_150>
A2624,"['Krazy Glue KG98848R Instant Crazy Glue Color Change Brush 0.18-Ounce', 'Shoe GOO&reg; Adhesive, 3.7 fl oz', '3M Scotch #35 Electrical Tape Value Pack (10457NA)', 'Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)']","General Electric GE360 Kitchen and Bath  Silicone I Caulk, 2.8-Ounce, Clear","[1595, 1788, 711, 202]",531,"['<a_165><b_155><c_172>', '<a_122><b_52><c_0>', '<a_202><b_218><c_109>', '<a_165><b_15><c_16>']",<a_244><b_191><c_143>
A3214,"[""MotoBatt MBCL5 5' 18AWG Cable Lead Extension""]","Stainless Steel 304L Welded Round Tubing, 2"" OD, 1.93"" ID, 0.035"" Wall, 36"" Length",[518],99,['<a_23><b_181><c_212>'],<a_251><b_54><c_2>
A4023,"['ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Seville Classics UltraHD 24"" X 48"" Steel Pegboard Set and 23-Piece Peg Hook Assortment with 6 Bins', 'Workbench Caster Kit 4 Pack']","Duck Brand 240200 Double-Sided Duct Tape, 1.4-Inch by 12-Yards, Single Roll","[201, 182, 3391, 424]",703,"['<a_67><b_185><c_54>', '<a_107><b_93><c_0>', '<a_42><b_103><c_130>', '<a_158><b_161><c_23>']",<a_202><b_69><c_11>
A4344,"['Hoover Max Extract 77 Multi-Surface Pro Hardwood Floor and Carpet Cleaner Machine FH50240', 'Crest Pro-Health Clinical Gum Protection Invigorating Clean Mint Toothpaste 4 Oz (Pack of 2)', '3M Vinyl Tape 471 Blue, 3/4 in x 36 yd, Conveniently Packaged (Pack of 1)', '3M Hookit Film Disc 375L, Aluminum Oxide, 5"" Diameter, P180 Grade  (Pack of 50)', 'iRobot Roomba 880 Robot Vacuum', 'Dr.Meter 0.01pH High Accuracy Pocket Size pH Meter with ATC Backlit 0-14 pH Measurement Range', 'Carlisle 3621962414 Sweep Complete Aluminum Handle Floor Sweep with Squeegee, Plastic Bristles, 24"" Length, 3"" Bristle Trim, Blue']","Puracy Natural Carpet Cleaner Detergent, 4x Professional Pet Stain Remover & Deodorizer, 25 Ounce","[1404, 2267, 274, 1084, 207, 2502, 304]",1504,"['<a_24><b_94><c_25>', '<a_66><b_52><c_56>', '<a_202><b_205><c_240>', '<a_197><b_57><c_227>', '<a_24><b_91><c_61>', '<a_107><b_186><c_209>', '<a_24><b_106><c_121>']",<a_206><b_184><c_182>
A4507,"['Philips Sonicare Easy Clean Sonic Electric Toothbrush', 'Ludell 50040 Heavy Duty Slate Bar Enamel Finish, 14lb, 60"" Length', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",Break-Free CLP-4 Cleaner Lubricant Preservative Squeeze Bottle (4 -Fluid Ounce),"[1668, 2348, 182]",340,"['<a_197><b_165><c_141>', '<a_159><b_213><c_189>', '<a_107><b_93><c_0>']",<a_173><b_23><c_0>
A4507,"['Philips Sonicare Easy Clean Sonic Electric Toothbrush', 'Ludell 50040 Heavy Duty Slate Bar Enamel Finish, 14lb, 60"" Length', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Break-Free CLP-4 Cleaner Lubricant Preservative Squeeze Bottle (4 -Fluid Ounce)']","Loctite 22221 Purple 222MS Low Strength Thread Locker, 10 mL Bottle","[1668, 2348, 182, 340]",2689,"['<a_197><b_165><c_141>', '<a_159><b_213><c_189>', '<a_107><b_93><c_0>', '<a_173><b_23><c_0>']",<a_165><b_151><c_102>
A5459,"['ADC 321 MiniMedicut Nurse Shears, Stainless Steel with Safety Tip, 5.5"" Length, Teal', 'ADC 321 MiniMedicut Nurse Shears, Stainless Steel with Safety Tip, 5.5"" Length, Teal']",Magnum Media DUAL SCALE 0-32% Brix and 1.000-1.130SG Wort Refractometer RSG-100ATC Beer Home Brew,"[2784, 2784]",121,"['<a_42><b_214><c_59>', '<a_42><b_214><c_59>']",<a_107><b_26><c_63>
A5504,"['SEOH Erlenmeyer Flask Set 50 125 250 500 and 1000ml', '1.0ml Graduated Transfer Pipettes, 5.0ml Capacity, 0.25ml Grad. Interval, Karter Scientific 206I2 (Pack of 500)', '213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml', 'SUNKEE 100 pcs Rectifier Diode Tape kit,1N4148 1N4007 1N5819 1N5399 FR107 FR207 1N5408 1N5822', 'Ketofa (1UH~4.7MH) 20value 200pcs 0410 DIP Color Wheel Inductor 1/2W 10% Assortment Kit Assorted Set', '5x TIP120 NPN BJT ST Darlington Transistor TO-220 for Arduino with Free Diodes', 'Uxcell a11041200ux0135 1M Type K Thermocouple Wire Lead 0-250C', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs', 'Premium Test Tube Rack, (6) 25mm Holes and (6) Pins - Solid Wood - 9.4"" Long, 3.75"" Tall', 'Teenitor 120Pcs M3 Nylon Hex Spacers Screw Nut Stand-off Plastic Accessories Assortment White']","Uxcell a11102000ux0369 2N3904 Through Hole Three Terminal NPN Transistors, 20 Piece","[888, 2816, 824, 3543, 2959, 3057, 3291, 285, 3640, 2630]",1599,"['<a_94><b_26><c_85>', '<a_94><b_69><c_46>', '<a_94><b_75><c_129>', '<a_30><b_43><c_249>', '<a_52><b_125><c_69>', '<a_30><b_58><c_69>', '<a_211><b_255><c_174>', '<a_73><b_8><c_168>', '<a_94><b_125><c_168>', '<a_224><b_218><c_29>']",<a_236><b_191><c_217>
A5504,"['1.0ml Graduated Transfer Pipettes, 5.0ml Capacity, 0.25ml Grad. Interval, Karter Scientific 206I2 (Pack of 500)', '213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml', 'SUNKEE 100 pcs Rectifier Diode Tape kit,1N4148 1N4007 1N5819 1N5399 FR107 FR207 1N5408 1N5822', 'Ketofa (1UH~4.7MH) 20value 200pcs 0410 DIP Color Wheel Inductor 1/2W 10% Assortment Kit Assorted Set', '5x TIP120 NPN BJT ST Darlington Transistor TO-220 for Arduino with Free Diodes', 'Uxcell a11041200ux0135 1M Type K Thermocouple Wire Lead 0-250C', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs', 'Premium Test Tube Rack, (6) 25mm Holes and (6) Pins - Solid Wood - 9.4"" Long, 3.75"" Tall', 'Teenitor 120Pcs M3 Nylon Hex Spacers Screw Nut Stand-off Plastic Accessories Assortment White', 'Uxcell a11102000ux0369 2N3904 Through Hole Three Terminal NPN Transistors, 20 Piece']",SUNKEE 10pcs 5mm 940nm LEDs infrared emitter and IR receiver diode 5pairs diodes,"[2816, 824, 3543, 2959, 3057, 3291, 285, 3640, 2630, 1599]",3053,"['<a_94><b_69><c_46>', '<a_94><b_75><c_129>', '<a_30><b_43><c_249>', '<a_52><b_125><c_69>', '<a_30><b_58><c_69>', '<a_211><b_255><c_174>', '<a_73><b_8><c_168>', '<a_94><b_125><c_168>', '<a_224><b_218><c_29>', '<a_236><b_191><c_217>']",<a_158><b_145><c_106>
A5504,"['213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml', 'SUNKEE 100 pcs Rectifier Diode Tape kit,1N4148 1N4007 1N5819 1N5399 FR107 FR207 1N5408 1N5822', 'Ketofa (1UH~4.7MH) 20value 200pcs 0410 DIP Color Wheel Inductor 1/2W 10% Assortment Kit Assorted Set', '5x TIP120 NPN BJT ST Darlington Transistor TO-220 for Arduino with Free Diodes', 'Uxcell a11041200ux0135 1M Type K Thermocouple Wire Lead 0-250C', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs', 'Premium Test Tube Rack, (6) 25mm Holes and (6) Pins - Solid Wood - 9.4"" Long, 3.75"" Tall', 'Teenitor 120Pcs M3 Nylon Hex Spacers Screw Nut Stand-off Plastic Accessories Assortment White', 'Uxcell a11102000ux0369 2N3904 Through Hole Three Terminal NPN Transistors, 20 Piece', 'SUNKEE 10pcs 5mm 940nm LEDs infrared emitter and IR receiver diode 5pairs diodes']","Aketek 3x Solderless BreadBoard, 400 tie-points, 4 power rails, 3.3 x 2.1 x 0.3in (84 x 54 x 9mm)","[824, 3543, 2959, 3057, 3291, 285, 3640, 2630, 1599, 3053]",3324,"['<a_94><b_75><c_129>', '<a_30><b_43><c_249>', '<a_52><b_125><c_69>', '<a_30><b_58><c_69>', '<a_211><b_255><c_174>', '<a_73><b_8><c_168>', '<a_94><b_125><c_168>', '<a_224><b_218><c_29>', '<a_236><b_191><c_217>', '<a_158><b_145><c_106>']",<a_73><b_100><c_205>
A5562,"['Uxcell s14032800am0476 Red Mushroom Cap 1NO 1NC DPST Emergency Stop Push Button Switch AC 660V 10A', 'SainSmart Mini DSO203 Handheld Pocket-Sized Digital Storage Oscilloscope 4 Channels, 8MHz Analog Bandwidth, 72 MSps Sample Rate (DSO203-Plastic)', 'SainSmart Mini DSO203 Handheld Pocket-Sized Digital Storage Oscilloscope 4 Channels, 8MHz Analog Bandwidth, 72 MSps Sample Rate (DSO203-Plastic)', 'Scratch Brush, Fiberglass (Colors may vary)', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'Seek Thermal Compact Imager for iOS-Apple', 'EISCO Premium Quantitative Spectroscope, +/- 5nm Accuracy']",SUNKEE DC 3V To 7KV 7000V High Voltage Generator Boost Step-up Power Module,"[3235, 3251, 3251, 3004, 148, 1466, 2906]",1763,"['<a_236><b_38><c_182>', '<a_36><b_174><c_204>', '<a_36><b_174><c_204>', '<a_24><b_221><c_5>', '<a_94><b_35><c_31>', '<a_36><b_64><c_122>', '<a_229><b_29><c_112>']",<a_30><b_154><c_92>
A5573,"['10 Pack - 20x150mm Pyrex Glass Test Tubes with Rubber Stoppers New', 'Transfer Pipette, 3.0ml Graduated, 5.0ml Capacity, Large Bulb, 155mm, Karter Scientific 206H3 (Pack of 100)']","Industrial & Scientific"" />","[2323, 3256]",2065,"['<a_94><b_36><c_130>', '<a_94><b_69><c_3>']",<a_15><b_224><c_56>
A5689,"['Oxy-Sorb 50-Pack Oxygen Absorber, 300cc']","Kerick Valve MA052 PVC Mini Float Valve, Tank Mount, Adjustable Arm, 1.5 gpm at 60 psi, 1/2"" NPT Male",[2354],1314,['<a_150><b_11><c_9>'],<a_108><b_93><c_55>
A5752,['Racers Edge 3000 1/2-Ounce Bottle W Needle Tip'],American Weigh Scales 200WGT Carbon Steel 200gm Calibration Weight Scale with Chrome Finish,[559],805,['<a_150><b_182><c_50>'],<a_229><b_95><c_222>
A5752,"['Racers Edge 3000 1/2-Ounce Bottle W Needle Tip', 'American Weigh Scales 200WGT Carbon Steel 200gm Calibration Weight Scale with Chrome Finish']",Loctite Ultra Gel Control Super Glue 4-Gram (1363589),"[559, 805]",59,"['<a_150><b_182><c_50>', '<a_229><b_95><c_222>']",<a_165><b_214><c_30>
A5752,"['Racers Edge 3000 1/2-Ounce Bottle W Needle Tip', 'American Weigh Scales 200WGT Carbon Steel 200gm Calibration Weight Scale with Chrome Finish', 'Loctite Ultra Gel Control Super Glue 4-Gram (1363589)']",Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only),"[559, 805, 59]",33,"['<a_150><b_182><c_50>', '<a_229><b_95><c_222>', '<a_165><b_214><c_30>']",<a_193><b_97><c_87>
A5752,"['Racers Edge 3000 1/2-Ounce Bottle W Needle Tip', 'American Weigh Scales 200WGT Carbon Steel 200gm Calibration Weight Scale with Chrome Finish', 'Loctite Ultra Gel Control Super Glue 4-Gram (1363589)', 'Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only)']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[559, 805, 59, 33]",182,"['<a_150><b_182><c_50>', '<a_229><b_95><c_222>', '<a_165><b_214><c_30>', '<a_193><b_97><c_87>']",<a_107><b_93><c_0>
A6784,"['Uxcell a12013100ux0116 High Knob 3P 2 Position 1P2T SPDT Vertical Slide Switch, 0.5 Amp, 50V DC, 50 Piece, 3 mm']","E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100)",[2344],2392,['<a_236><b_173><c_68>'],<a_73><b_224><c_218>
A6784,"['Uxcell a12013100ux0116 High Knob 3P 2 Position 1P2T SPDT Vertical Slide Switch, 0.5 Amp, 50V DC, 50 Piece, 3 mm', 'E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100)']","E-Projects 10EP51410K0 10k Ohm Resistors, 1/4 W, 5% (Pack of 10)","[2344, 2392]",3545,"['<a_236><b_173><c_68>', '<a_73><b_224><c_218>']",<a_73><b_224><c_38>
A6784,"['Uxcell a12013100ux0116 High Knob 3P 2 Position 1P2T SPDT Vertical Slide Switch, 0.5 Amp, 50V DC, 50 Piece, 3 mm', 'E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100)', 'E-Projects 10EP51410K0 10k Ohm Resistors, 1/4 W, 5% (Pack of 10)']","STMicroelectronics L7805CV 5V 1.5A Positive Voltage Regulator, 5 Pieces","[2344, 2392, 3545]",1602,"['<a_236><b_173><c_68>', '<a_73><b_224><c_218>', '<a_73><b_224><c_38>']",<a_30><b_229><c_164>
A6784,"['Uxcell a12013100ux0116 High Knob 3P 2 Position 1P2T SPDT Vertical Slide Switch, 0.5 Amp, 50V DC, 50 Piece, 3 mm', 'E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100)', 'E-Projects 10EP51410K0 10k Ohm Resistors, 1/4 W, 5% (Pack of 10)', 'STMicroelectronics L7805CV 5V 1.5A Positive Voltage Regulator, 5 Pieces']","Remington Industries 26UL1007STRKIT UL1007 26 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0.0190"" Diameter, 25' Length","[2344, 2392, 3545, 1602]",2985,"['<a_236><b_173><c_68>', '<a_73><b_224><c_218>', '<a_73><b_224><c_38>', '<a_30><b_229><c_164>']",<a_67><b_152><c_55>
A6784,"['Uxcell a12013100ux0116 High Knob 3P 2 Position 1P2T SPDT Vertical Slide Switch, 0.5 Amp, 50V DC, 50 Piece, 3 mm', 'E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100)', 'E-Projects 10EP51410K0 10k Ohm Resistors, 1/4 W, 5% (Pack of 10)', 'STMicroelectronics L7805CV 5V 1.5A Positive Voltage Regulator, 5 Pieces', 'Remington Industries 26UL1007STRKIT UL1007 26 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0.0190"" Diameter, 25\' Length']",Addicore 1 Pack ATmega328P-PU DIP-28 Chip with Arduino Uno Bootloader and Addicore Pinout Sticker,"[2344, 2392, 3545, 1602, 2985]",2631,"['<a_236><b_173><c_68>', '<a_73><b_224><c_218>', '<a_73><b_224><c_38>', '<a_30><b_229><c_164>', '<a_67><b_152><c_55>']",<a_30><b_218><c_233>
A7455,"['HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Red']","HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Green",[3488],2604,['<a_223><b_198><c_5>'],<a_223><b_198><c_60>
A326,"['4th Generation Dr Mom LED POCKET Otoscope and both Adult and Pediatric Disposable Specula Tips and Cardboard Case.', 'General Tools 1261-4 1/2-Inch Grommet Refill with 24 Grommets', 'Scotch Super Thin Waterproof Vinyl Plastic Colored Tape, .75-Inch by 125-Inch, 5-Pack - 190T', '5 Pcs Dual Row 5 Position Screw Terminal Strip 600V 15A', 'Vktech 150pcs 2:1 Heat Shrink Tubing Tube Sleeving Wire Cable 8 Sizes 2-13mm Black']",ZFE Mixed Pack Threaded Rivet Nut Inserts M4.M5. M6. M8.each 25pcs Total Pack of 100Pcs,"[1188, 352, 1189, 1190, 619]",1191,"['<a_180><b_112><c_241>', '<a_71><b_70><c_24>', '<a_202><b_197><c_84>', '<a_73><b_87><c_52>', '<a_228><b_18><c_189>']",<a_224><b_202><c_139>
A849,"['Seek Thermal Compact Imager for iOS-Apple', 'Hoover Commercial C3820 Spotter and Carpet Cleaner with 3 Brush Roll Speeds']","WD-40 Specialist&nbsp; Spray and Stay Gel Lubricant No-Drip Formula with SMART STRAW&nbsp;SPRAYS 2 WAYS, 10 OZ","[1466, 2141]",525,"['<a_36><b_64><c_122>', '<a_24><b_94><c_72>']",<a_173><b_98><c_193>
A1166,"['Innovative Components AN4C-5S221 1.38"" Star knob thru hole 1/4-20 steel zinc insert black pp (Pack of 10)', 'Capri Tools 20004 Mini Digital Height Gauge', 'O1 Tool Steel Round Rod, Annealed/Precision Ground, ASTM A681, 0.359375"" Diameter, 36"" Length', 'Concord Blades GCD045FCP 4.5 Inch Double Row Diamond Cup Wheel with 5/8""-11 Thread', 'Industrial & Scientific"" />', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count']","Eclipse Quick Release Woodworking Vise, Gray Cast Iron, 9"" Size","[2448, 1997, 886, 761, 54, 387]",12,"['<a_224><b_239><c_6>', '<a_104><b_238><c_189>', '<a_17><b_200><c_15>', '<a_193><b_229><c_161>', '<a_15><b_206><c_230>', '<a_224><b_163><c_173>']",<a_193><b_237><c_29>
A1310,"['Starrett 1202F-6 Dial Caliper, Stainless Steel, White Face, 0-6"" Range, -0.001"" Accuracy, 0.010"" Resolution, Meets Specifications', 'HM Digital C342 TDS and EC Calibration Solution, 342 ppm (NaCl), 90 ml Volume', 'Luxor 32""W x 18""D Mobile 3 Shelf Utility Storage Tub Cart - Gray', 'X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36\', Triangular, Black', 'X-Treme Tape TPE-XZLCLR Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Clear', ""TRM Manufacturing 61025C Weatherall Visqueen Plastic Sheeting, Drop Cloth 10' Wide x 25' Length x 6.0 mil Thickness, Opaque/Translucent"", 'X-Treme Tape TPE-XZLBRD Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Bright Red', 'X-Treme Tape TPE-XR1510ZLB Silicone Rubber Self Fusing Tape, 1.5"" x 10\', Rectangular, Black', 'X-Treme Tape TPE-XZLB Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Black', 'X-Treme Tape TPE-XZLW Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, White']","Torin Big Red Hydraulic Bottle Jack, 50 Ton Capacity","[1261, 2321, 2682, 450, 950, 995, 1373, 2045, 975, 1665]",381,"['<a_17><b_75><c_1>', '<a_107><b_183><c_251>', '<a_210><b_164><c_153>', '<a_202><b_198><c_80>', '<a_202><b_198><c_218>', '<a_68><b_39><c_227>', '<a_202><b_198><c_76>', '<a_202><b_198><c_10>', '<a_202><b_198><c_77>', '<a_202><b_198><c_139>']",<a_87><b_37><c_190>
A1342,"['Shop-Vac 90526 Small Foam Sleeve, Type CC']","Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black",[1540],159,['<a_24><b_46><c_77>'],<a_107><b_90><c_68>
A1529,"['UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 3/4"" Thickness, 12"" Width, 24"" Length', 'UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 1/8"" Thickness, 12"" Width, 24"" Length', 'TPI Corporation CE24-DS Direct Drive Exhaust Fan, Shutter Mounted, Single Phase, 24"" Diameter, 120 Volt', 'Mr. Heater Propane/Natural Gas Connector Kit 3/8 Male Pipe Thread x 3/8"" Female Pipe Thread', 'Fenix Remote Switch (TK12, TA20, TA21)']","Super Lube 51004 Synthetic Oil with PTFE, High Viscosity, 4 oz Bottle","[1808, 1809, 318, 1610, 2860]",1182,"['<a_17><b_62><c_84>', '<a_79><b_114><c_108>', '<a_197><b_120><c_129>', '<a_108><b_245><c_80>', '<a_236><b_158><c_27>']",<a_173><b_60><c_25>
A2550,"['Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'Krazy Glue KG48348MR 5G Advance Prcisn Tip, Pack of 1, Multicolor', 'Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle', 'Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads', 'Pro Gaffer Gaffers Tape, 2 in x 55 yd, Black']",360-piece Solderless Electrical Terminal Assortment,"[84, 1233, 23, 123, 991]",1186,"['<a_104><b_186><c_66>', '<a_165><b_149><c_2>', '<a_202><b_100><c_73>', '<a_173><b_194><c_4>', '<a_202><b_25><c_167>']",<a_67><b_27><c_169>
A2550,"['Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'Krazy Glue KG48348MR 5G Advance Prcisn Tip, Pack of 1, Multicolor', 'Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle', 'Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads', 'Pro Gaffer Gaffers Tape, 2 in x 55 yd, Black', '360-piece Solderless Electrical Terminal Assortment']",360-piece Solderless Electrical Terminal Assortment,"[84, 1233, 23, 123, 991, 1186]",1186,"['<a_104><b_186><c_66>', '<a_165><b_149><c_2>', '<a_202><b_100><c_73>', '<a_173><b_194><c_4>', '<a_202><b_25><c_167>', '<a_67><b_27><c_169>']",<a_67><b_27><c_169>
